TarTimestamp,Target_ID,Target_DistLong,Target_DistLat,Target_VrelLong,Target_VreLat,Target_DynProp,Target_RCS,Target_DistLong_rms,Target_DistLat_rms,Target_VrelLong_rms,Target_VrelLat_rms,Target_Pdh0,Target_InvalidState,Target_AmbigState
14:26:09:179,27,27.6,0.1,0,0,1,5,19,19,16,3,1,0,3
14:26:09:179,28,27.6,-3.5,0.25,0,3,-15.5,20,19,16,3,3,4,3
14:26:09:179,29,28.2,3.3,0,0,1,-1.5,19,19,16,3,1,0,3
14:26:09:179,30,29.4,4.3,0,0,1,0.5,19,19,16,3,1,16,3
14:26:09:179,31,30,0.3,0,0,3,1,19,19,16,3,3,9,3
14:26:09:179,32,14.8,26.9,0,0,4,18,0,0,0,0,6,7,0
14:26:09:179,33,31.8,0.5,0,0,1,-11,19,19,16,3,3,4,3
14:26:09:179,34,32.8,-0.3,0,0,1,-3,19,19,16,3,3,11,3
14:26:09:179,35,33.6,0.5,0,0,1,12.5,19,19,16,3,1,0,3
14:26:09:179,36,34,-4.5,0,0,1,-3,19,19,16,3,3,4,3
14:26:09:179,37,35,0.9,0,0,3,-8.5,19,19,16,3,3,9,3
14:26:09:179,38,33.2,-12.5,-0.5,0,3,-20.5,21,20,16,3,3,4,3
14:26:09:179,39,36,-2.1,0,0,1,11.5,19,19,16,3,1,0,3
14:26:09:179,40,38.2,-0.7,0,0,1,27,19,19,16,3,1,0,3
14:26:09:179,41,39.6,0.5,0,0,4,-13,0,0,0,0,6,12,0
14:26:09:179,42,39.8,3.1,0,0,3,-12,19,19,16,3,3,4,3
14:26:09:179,43,40.2,-6.9,0,0,3,-19,20,20,16,3,3,9,3
14:26:09:179,44,41.6,-2.7,0,0,1,-6,19,19,16,3,3,11,3
14:26:09:179,45,42.4,-1.3,0,0,1,4,19,19,16,3,1,0,3
14:26:09:179,46,43.2,-2.9,0,0,1,-9.5,19,20,16,3,3,11,3
14:26:09:179,47,43.8,-6.5,0,0,3,-12.5,19,20,16,3,3,4,3
14:26:09:179,48,44,5.9,0,0,3,-14.5,20,20,16,3,3,4,3
14:26:09:179,49,45.2,-2.5,0,0,1,-9.5,19,20,16,3,3,4,3
14:26:09:179,50,46.6,-1.7,0,0,1,-8,19,20,16,3,3,9,3
14:26:09:179,51,47,0.5,-13.75,0,2,-15,21,20,16,3,3,4,1
14:26:09:179,52,48.2,-1.3,0,0,1,-8,19,20,16,3,3,11,3
14:26:09:179,53,48.6,-1.7,0,0,1,-7,19,20,16,3,3,4,3
14:26:09:179,54,48.6,-3.5,5.5,0,0,-17.5,21,20,16,3,3,4,1
14:26:09:179,55,50.2,-2.5,0,0,1,1,19,19,16,3,1,0,3
14:26:09:179,56,51.2,-1.9,0,0,1,1.5,19,19,16,3,1,0,3
14:26:09:179,57,52,-2.1,0,0,3,-10.5,20,21,16,3,3,11,3
14:26:09:179,58,53,1.5,0,0,3,-14,20,21,16,3,3,4,3
14:26:09:179,59,53.8,-0.5,0,0,1,-13,20,21,16,3,3,11,3
14:26:09:179,60,55.6,-0.1,0,0,1,10,19,19,16,3,1,0,3
14:26:09:179,61,57,-1.5,0,0,1,-14,21,21,16,3,3,9,3
14:26:09:179,62,58.6,-1.9,0,0,1,-16,21,21,16,3,3,9,3
14:26:09:179,63,60.4,-1.7,0,0,1,4,19,19,16,3,1,0,3
14:26:09:179,64,61.2,-0.3,0,0,1,13.5,19,20,16,3,1,0,3
14:26:09:179,65,62,-0.9,0,0,1,15.5,19,19,16,3,1,0,3
14:26:09:179,66,62.8,-2.7,0,0,1,8,19,20,16,3,3,11,3
14:26:09:179,67,26.8,57.9,0,0,4,31,0,0,0,0,6,7,0
14:26:09:179,68,62.4,18.1,0,0,1,12,19,19,16,3,3,11,3
14:26:09:179,69,62.6,18.3,0,0,1,12.5,19,19,16,3,1,0,3
14:26:09:179,70,63.6,19.9,0,0,1,11,19,20,16,3,1,0,3
14:26:09:179,71,63,-24.5,0,0,3,5.5,19,19,16,3,3,11,3
14:26:09:179,72,67.6,-5.1,0,0,3,0.5,19,19,16,3,3,9,3
14:26:09:179,73,47.2,-50.1,0,0,1,20,20,20,17,3,1,16,3
14:26:09:179,74,68.2,14.9,0,0,1,5,19,20,16,3,1,0,3
14:26:09:179,75,64,30.9,0,0,1,13,19,19,16,3,1,0,3
14:26:09:179,76,71.6,-2.5,0,0,1,9.5,19,20,16,3,1,0,3
14:26:09:179,77,57.8,-43.9,0,0,3,13.5,19,19,17,3,1,16,3
14:26:09:179,78,68.6,27.3,0,0,1,0,19,21,16,3,1,0,3
14:26:09:179,79,74.4,-1.7,0,0,1,4,19,19,16,3,1,16,3
14:26:09:179,80,64.4,38.7,0,0,1,10,19,20,17,3,1,0,3
14:26:09:179,81,75.8,-3.3,0,0,3,3,19,20,16,3,1,16,3
14:26:09:179,82,68.6,34.9,0,0,1,0,20,21,16,3,3,4,3
14:26:09:179,83,77.6,-1.7,0,0,1,0.5,19,20,16,3,1,0,3
14:26:09:179,84,68.8,37.5,0,0,3,-1.5,21,22,16,3,3,9,3
14:26:09:179,85,72.2,-31.7,-5.25,0,2,-11,21,22,16,3,3,4,1
14:26:09:179,86,69.4,37.9,0,0,3,-3.5,21,22,16,3,3,9,3
14:26:09:179,87,64.8,47.3,0,0,1,2.5,21,22,17,3,1,0,3
14:26:09:179,88,64.6,49.7,0,0,1,21,19,19,17,3,1,0,3
14:26:09:179,89,69.4,44.7,0,0,3,-4,22,22,17,3,3,11,3
14:26:09:179,90,83.8,-1.7,0,0,1,7.5,19,20,16,3,1,0,3
14:26:09:179,91,71.4,47.1,0,0,1,19.5,20,20,17,3,1,0,3
14:26:09:179,92,86.8,-1.5,0,0,3,-6,21,22,16,3,3,9,3
14:26:09:179,93,87.8,-9.1,0,0,3,-7.5,21,22,16,3,3,4,3
14:26:09:179,94,90.2,3.9,13.5,0,0,-10,21,22,16,3,3,4,1
14:26:09:179,95,93.8,-4.1,0,0,1,14,19,20,16,3,1,0,3
14:26:09:179,96,94.6,-1.3,0,0,3,4.5,19,21,16,3,3,11,3
14:26:09:179,97,97,-1.1,0,0,1,-6.5,21,22,16,3,3,9,3
14:26:09:179,98,99.6,-1.9,0,0,1,13.5,19,21,16,3,1,15,3
14:26:09:179,99,1.6,-0.1,-0.75,0,1,-23.5,20,19,16,3,6,8,3
14:26:09:179,100,10,-0.3,0,0,1,14.5,20,19,16,3,1,0,3
14:26:09:179,101,15,-1.3,0,0,1,-5.5,20,19,16,3,6,3,0
14:26:09:179,102,17.8,-1.9,0,0,3,-6.5,20,19,16,3,3,11,3
14:26:09:179,103,21,3.7,0,0,4,-19,0,0,0,0,6,7,0
14:26:09:179,104,21.6,-1.5,0.25,0,1,-16.5,21,19,16,3,3,4,3
14:26:09:179,105,22,0.5,0,0,1,3,19,19,16,3,1,0,3
14:26:09:179,106,22,3.9,0,0,4,-16,,,,,,,
14:26:09:179,107,24.6,-2.7,0,0,3,-8.5,,,,,,,
14:26:09:179,108,25.8,-1.1,0,0,1,0.5,,,,,,,
14:26:09:179,109,26,3.3,0.25,0,1,-19,,,,,,,
14:26:09:179,110,29.4,1.1,0,0,1,-2,,,,,,,
14:26:09:179,111,29.6,0.3,0.25,0,3,-12,,,,,,,
14:26:09:179,112,29.8,-1.1,0.25,0,1,-12.5,,,,,,,
14:26:09:179,113,32,-1.3,0,0,1,-8.5,,,,,,,
14:26:09:179,114,33.4,-5.7,0,0,4,-8,,,,,,,
14:26:09:179,115,34.6,3.1,0,0,1,-8.5,,,,,,,
14:26:09:179,116,38.2,-0.7,0,0,1,27,,,,,,,
14:26:09:179,117,41.8,5.1,0,0,1,-4,,,,,,,
14:26:09:179,118,44.2,0.1,0,0,4,-10,,,,,,,
14:26:09:179,119,46.2,-2.3,0,0,1,-11,,,,,,,
14:26:09:179,120,48.8,1.3,0,0,1,-8,,,,,,,
14:26:09:179,121,48.6,8.3,0,0,4,6.5,,,,,,,
14:26:09:179,122,51.4,-2.7,0,0,3,-3.5,,,,,,,
14:26:09:179,123,54.6,-11.9,0,0,4,14.5,,,,,,,
14:26:09:179,124,61.2,-6.1,0,0,3,11,,,,,,,
14:26:09:179,125,61.8,-0.9,0,0,1,18.5,,,,,,,
14:26:09:179,126,66,1.3,0,0,3,1,,,,,,,
14:26:09:179,127,69.6,-2.7,0,0,3,5.5,,,,,,,
14:26:09:179,128,71.6,-2.1,0,0,1,9.5,,,,,,,
14:26:09:179,129,71.8,1.3,0,0,3,5,,,,,,,
14:26:09:179,130,73,14.9,0,0,4,8.5,,,,,,,
14:26:09:179,131,75,10.1,-0.75,0,3,-10,,,,,,,
14:26:09:179,132,77,15.7,0,0,4,10,,,,,,,
14:26:09:179,133,83.6,-1.9,0,0,1,4.5,,,,,,,
14:26:09:179,134,87.4,-3.1,0,0,3,-8,,,,,,,
14:26:09:179,135,93.8,-2.5,0,0,1,8,,,,,,,
14:26:09:179,136,99.4,-1.9,0,0,1,19,,,,,,,
14:26:09:179,137,104,0.9,0,0,1,15,,,,,,,
14:26:09:179,138,105.2,-5.5,0,0,3,11,,,,,,,
14:26:09:179,139,108.4,15.9,0,0,1,12.5,,,,,,,
14:26:09:179,140,110.2,-3.7,0,0,1,12.5,,,,,,,
14:26:09:179,141,110.8,24.5,0,0,4,22,,,,,,,
14:26:09:179,142,118,-0.3,0,0,3,8,,,,,,,
14:26:09:179,143,124,-1.1,0,0,1,24,,,,,,,
14:26:09:179,144,126.6,-3.5,0,0,3,14,,,,,,,
14:26:09:179,145,128.4,-12.1,0,0,1,12,,,,,,,
14:26:09:179,146,129.2,1.7,0,0,1,15,,,,,,,
14:26:09:179,147,128.4,18.9,0,0,3,14,,,,,,,
14:26:09:179,148,132,0.3,0,0,1,7,,,,,,,
14:26:09:179,149,137.2,-2.3,0,0,1,22.5,,,,,,,
14:26:09:179,150,144.8,-15.7,0,0,3,-10.5,,,,,,,
14:26:09:179,151,148,-4.5,0,0,3,1.5,,,,,,,
14:26:09:179,152,149.2,-4.9,0,0,1,2.5,,,,,,,
14:26:09:179,153,152.6,0.7,0,0,3,0,,,,,,,
14:26:09:179,154,152.2,29.3,0,0,4,6.5,,,,,,,
14:26:09:179,155,158.8,-1.1,0,0,3,-0.5,,,,,,,
14:26:09:179,156,160.2,30.5,0,0,4,12,,,,,,,
14:26:09:179,157,164.4,32.9,0,0,4,17,,,,,,,
14:26:09:179,158,171,-4.7,0,0,1,8,,,,,,,
14:26:09:179,159,174.8,-3.9,0,0,4,-4,,,,,,,
14:26:09:179,160,180.2,-4.9,0,0,4,-3,,,,,,,
14:26:09:179,161,185,-5.1,0,0,1,32,,,,,,,
14:26:09:179,162,189.2,-2.7,0,0,3,13.5,,,,,,,
14:26:09:179,163,189.4,-14.5,0,0,3,16.5,,,,,,,
14:26:09:179,164,194.8,36.1,0,0,4,18,,,,,,,
14:26:09:179,0,1.6,-0.3,-0.75,0,1,-17,19,19,16,3,3,4,3
14:26:09:179,1,1.6,-0.1,-0.75,0,1,-17,19,19,16,3,3,4,3
14:26:09:179,2,1.6,-0.5,-0.5,0,1,-17,19,19,16,3,3,9,3
14:26:09:179,3,1.6,-1.5,0,0,1,-7.5,19,19,17,3,1,0,3
14:26:09:179,4,3.4,-1.5,0,0,1,-15,19,19,16,3,3,4,3
14:26:09:179,5,4.2,-1.7,0,0,1,-20,19,19,16,3,3,11,3
14:26:09:179,6,5,-1.5,0,0,1,-11,19,19,16,3,3,4,3
14:26:09:179,7,5.4,3.5,0,0,1,5,19,19,17,3,1,0,3
14:26:09:179,8,6.8,5.3,0,0,3,-5,19,19,17,3,1,16,3
14:26:09:179,9,9,-1.5,0,0,1,-12,19,19,16,3,3,4,3
14:26:09:179,10,10,-0.3,0,0,1,16.5,19,19,16,3,1,0,3
14:26:09:179,11,11.8,-1.7,0,0,1,-12.5,19,19,16,3,3,4,3
14:26:09:179,12,10,-7.1,0.25,0,3,-25,20,20,17,3,3,4,3
