,Number,times,T2,T24,T30,T50,P2,P15,P30,epr,Ps30,phi,Nf,Nc,NRf,NRc,Nf_dmd,PCNfR_dmd,W31,W32,BPR,farB,htBleed,Altitude,Mach,TRA,life
122,1,123,491.49,608.14,1491.35,1257.51,9.35,13.66,334.88,1.08,44.92,314.37,2321.68,8703.89,2385.76,8038.45,2321.68,100.0,24.58,14.6429,9.3054,0.03,366,20.0003,0.7,100.0,112
123,1,124,446.33,551.45,1358.3,1140.34,3.91,5.71,137.97,1.02,42.37,129.9,2209.4,8301.33,2385.25,8063.11,2209.79,100.0,10.61,6.2179,9.4158,0.02,331,42.0048,0.8414,100.0,112
124,1,125,444.31,549.17,1353.53,1134.95,3.91,5.71,138.59,1.02,42.39,129.49,2209.3,8306.11,2385.18,8059.28,2209.79,100.0,10.32,6.2226,9.4221,0.02,332,42.0071,0.84,100.0,112
125,1,126,488.9,605.43,1513.07,1330.24,10.52,15.5,393.66,1.26,45.76,370.45,2316.8,8760.23,2385.92,8107.28,2316.68,100.0,28.29,16.9731,8.7116,0.03,372,10.0062,0.2516,100.0,112
126,1,127,488.61,604.56,1515.11,1314.96,10.52,15.5,393.56,1.26,45.86,371.11,2316.76,8765.26,2385.89,8102.49,2316.68,100.0,28.23,16.9351,8.7248,0.03,372,10.0037,0.2519,100.0,112
127,1,128,520.52,644.92,1608.88,1431.25,14.62,21.61,552.3,1.3,47.96,520.63,2385.87,9032.24,2385.82,8107.38,2385.61,100.0,38.79,23.2347,8.4948,0.03,396,0.002,0.0,100.0,112
128,1,129,489.72,606.48,1505.72,1321.39,10.52,15.5,393.52,1.26,45.81,371.22,2316.74,8759.92,2386.01,8107.97,2316.68,100.0,28.12,16.9774,8.7153,0.03,370,10.0024,0.2506,100.0,112
129,1,130,445.41,550.72,1365.5,1136.22,3.91,5.72,138.12,1.02,42.52,130.12,2209.32,8300.89,2385.2,8062.88,2209.79,100.0,10.71,6.4995,9.4074,0.02,332,42.0003,0.84,100.0,112
130,1,131,461.77,536.68,1264.68,1054.3,7.05,9.03,175.09,0.94,37.17,164.14,1913.18,7993.26,2025.95,7857.36,1913.08,84.93,13.94,8.4611,10.9495,0.02,308,24.998,0.62,60.0,112
131,1,132,491.73,608.71,1499.34,1266.47,9.35,13.66,333.59,1.08,44.92,314.62,2321.69,8710.91,2385.74,8038.98,2321.68,100.0,24.25,14.6586,9.3285,0.03,366,20.0076,0.7,100.0,112
132,1,133,444.33,549.23,1357.83,1130.83,3.91,5.72,138.2,1.02,42.45,130.02,2209.27,8298.16,2385.08,8060.54,2209.79,100.0,10.62,6.3907,9.4478,0.02,331,42.0046,0.8416,100.0,112
133,1,134,449.47,556.77,1367.96,1137.19,5.48,8.0,193.89,1.02,42.5,182.91,2220.5,8333.62,2385.36,8050.96,2220.78,100.0,14.86,8.6854,9.402,0.02,335,35.0067,0.8403,100.0,112
134,1,135,488.41,605.15,1504.69,1323.34,10.52,15.5,393.74,1.26,45.94,370.32,2316.75,8759.8,2385.9,8108.95,2316.68,100.0,28.4,16.949,8.7483,0.03,370,10.001,0.25,100.0,112
135,1,136,491.87,609.15,1500.44,1262.96,9.35,13.66,333.37,1.07,44.74,313.73,2321.68,8707.67,2385.78,8041.65,2321.68,100.0,24.46,14.3707,9.3026,0.03,367,20.0047,0.7,100.0,112
136,1,137,491.77,608.47,1487.63,1266.07,9.35,13.66,334.05,1.08,44.74,313.72,2321.69,8700.21,2385.79,8037.4,2321.68,100.0,24.35,14.7584,9.2855,0.03,367,20.0075,0.7003,100.0,112
137,1,138,488.84,605.18,1517.3,1325.1,10.52,15.5,393.49,1.26,45.87,370.44,2316.81,8759.46,2385.95,8101.93,2316.68,100.0,28.22,16.9701,8.7529,0.03,371,10.0,0.25,100.0,112
138,1,139,445.4,550.28,1362.01,1139.92,3.91,5.72,138.54,1.02,42.66,129.51,2209.29,8311.16,2385.18,8057.44,2209.79,100.0,10.47,6.2093,9.4664,0.02,332,41.9986,0.8408,100.0,112
139,1,140,448.35,555.27,1374.98,1138.26,5.48,8.0,194.98,1.02,42.43,182.95,2220.4,8332.48,2385.31,8040.7,2220.78,100.0,14.67,8.7853,9.397,0.02,338,35.0069,0.8406,100.0,112
140,1,141,447.95,554.84,1374.46,1142.72,5.48,8.0,193.8,1.02,42.54,182.67,2220.48,8338.36,2385.37,8046.23,2220.78,100.0,14.75,9.1016,9.4441,0.02,339,34.9991,0.841,100.0,112
141,1,142,491.63,608.72,1497.75,1271.35,9.35,13.66,333.35,1.08,44.99,314.28,2321.71,8706.04,2385.76,8041.81,2321.68,100.0,24.16,14.6824,9.2781,0.03,367,20.0025,0.7,100.0,112
142,1,143,449.61,556.73,1374.25,1145.59,5.48,8.0,194.12,1.02,42.43,182.57,2220.43,8332.02,2385.32,8044.63,2220.78,100.0,14.86,9.0633,9.4254,0.02,335,35.0014,0.84,100.0,112
143,1,144,519.31,643.66,1602.55,1430.07,14.62,21.61,551.92,1.3,48.09,520.24,2385.88,9031.2,2385.93,8112.07,2385.61,100.0,38.48,23.3336,8.5092,0.03,395,0.0017,0.0018,100.0,112
144,1,145,451.82,558.97,1378.57,1154.42,5.48,8.0,193.05,1.02,42.4,182.61,2220.45,8330.58,2385.38,8042.24,2220.78,100.0,14.39,8.494,9.4189,0.02,338,35.0007,0.8402,100.0,112
145,1,146,489.99,606.88,1512.86,1327.44,10.52,15.5,393.18,1.26,46.18,370.52,2316.91,8761.3,2386.04,8104.91,2316.68,100.0,28.06,16.8984,8.7345,0.03,372,10.0006,0.2516,100.0,112
146,1,147,461.63,536.59,1267.71,1056.97,7.05,9.03,174.77,0.94,37.41,164.56,1913.1,7993.23,2025.94,7858.79,1913.08,84.93,14.16,8.2676,10.9764,0.02,310,25.0005,0.62,60.0,112
147,1,148,519.79,644.85,1606.45,1426.88,14.62,21.61,551.69,1.3,48.07,519.76,2385.92,9030.8,2385.92,8107.76,2385.61,100.0,38.59,23.0479,8.524,0.03,397,0.0024,0.0013,100.0,112
148,1,149,443.68,549.17,1364.69,1148.49,3.91,5.71,137.76,1.02,42.77,129.55,2209.17,8299.41,2385.01,8058.12,2209.79,100.0,10.38,6.1585,9.4765,0.02,332,42.0017,0.8414,100.0,112
149,2,1,518.21,641.58,1588.45,1403.84,14.62,21.61,552.8,1.3,47.36,521.38,2385.63,9054.52,2385.7,8134.88,2385.61,100.0,38.81,23.1626,8.4285,0.03,393,0.0025,0.0,100.0,98
150,2,2,449.37,556.06,1363.74,1124.63,5.48,8.0,194.62,1.02,42.01,183.06,2220.82,8346.48,2385.73,8064.94,2220.78,100.0,14.8,8.8452,9.3332,0.02,334,35.0058,0.84,100.0,98
151,2,3,520.38,644.47,1589.74,1409.44,14.62,21.61,553.13,1.3,47.39,521.91,2385.68,9054.29,2385.7,8133.64,2385.61,100.0,38.73,23.2169,8.4273,0.03,393,0.002,0.0,100.0,98
152,2,4,444.26,549.22,1347.62,1121.29,3.91,5.71,138.79,1.02,41.89,130.11,2209.85,8312.95,2385.79,8084.99,2209.79,100.0,10.7,6.4305,9.3489,0.02,331,41.9998,0.84,100.0,98
153,2,5,517.84,641.38,1585.84,1406.21,14.62,21.61,553.86,1.3,47.4,521.48,2385.64,9052.9,2385.65,8139.14,2385.61,100.0,39.24,23.6184,8.4242,0.03,391,0.0024,0.002,100.0,98
154,2,6,491.09,607.01,1481.62,1248.61,9.35,13.66,335.2,1.08,44.47,315.37,2321.64,8720.72,2385.77,8062.65,2321.68,100.0,24.35,14.6087,9.2362,0.02,364,20.0033,0.7001,100.0,98
155,2,7,488.39,604.2,1504.69,1309.61,10.52,15.49,394.1,1.26,45.28,371.47,2316.6,8781.88,2385.71,8130.46,2316.68,100.0,28.57,17.1275,8.667,0.03,369,10.0047,0.25,100.0,98
156,2,8,519.8,643.44,1583.12,1406.85,14.62,21.61,554.92,1.3,47.4,521.73,2385.66,9055.57,2385.62,8138.16,2385.61,100.0,38.89,23.3071,8.4187,0.03,392,0.0021,0.0,100.0,98
157,2,9,487.97,603.73,1494.48,1304.31,10.52,15.49,394.87,1.26,45.34,371.78,2316.66,8773.23,2385.71,8129.58,2316.68,100.0,28.72,17.2086,8.6771,0.03,368,10.0032,0.2514,100.0,98
158,2,10,461.39,535.72,1262.58,1043.82,7.05,9.03,175.78,0.94,36.71,164.47,1913.53,8008.42,2026.33,7872.32,1913.08,84.93,14.11,8.338,10.8924,0.02,305,25.0001,0.62,60.0,98
159,2,11,488.61,603.96,1495.71,1307.38,10.52,15.5,394.65,1.26,45.41,371.46,2316.56,8770.89,2385.72,8121.39,2316.68,100.0,28.6,17.3014,8.6813,0.03,368,10.0009,0.25,100.0,98
160,2,12,444.5,548.94,1353.81,1127.04,3.91,5.72,139.22,1.02,42.05,130.45,2209.79,8313.13,2385.69,8080.06,2209.79,100.0,10.76,6.3689,9.3344,0.02,332,42.0057,0.8413,100.0,98
161,2,13,446.93,551.63,1351.43,1128.3,3.91,5.72,139.17,1.02,42.09,130.53,2209.82,8316.89,2385.77,8085.39,2209.79,100.0,10.41,6.2802,9.3575,0.02,330,42.0072,0.8415,100.0,98
162,2,14,519.62,643.14,1585.69,1401.41,14.62,21.61,553.22,1.3,47.47,521.57,2385.69,9059.96,2385.71,8134.29,2385.61,100.0,39.12,23.4623,8.4366,0.03,392,0.0009,0.0,100.0,98
163,2,15,445.09,549.34,1350.56,1129.47,3.91,5.72,139.19,1.02,42.03,130.74,2209.83,8313.23,2385.7,8077.82,2209.79,100.0,10.64,6.4907,9.3482,0.02,332,42.0066,0.8418,100.0,98
164,2,16,517.44,640.82,1582.95,1401.62,14.62,21.61,553.84,1.3,47.38,521.38,2385.69,9051.58,2385.66,8135.71,2385.61,100.0,38.93,23.3235,8.4667,0.03,393,0.0016,0.0,100.0,98
165,2,17,489.89,604.88,1497.9,1314.12,10.52,15.49,394.27,1.26,45.41,371.7,2316.59,8785.51,2385.7,8128.84,2316.68,100.0,28.55,16.9345,8.6804,0.03,368,9.9988,0.2504,100.0,98
166,2,18,444.0,548.75,1352.68,1121.27,3.91,5.71,138.95,1.02,41.86,130.61,2209.75,8314.88,2385.72,8084.46,2209.79,100.0,10.62,6.4094,9.3826,0.02,329,42.0035,0.84,100.0,98
167,2,19,447.9,554.61,1367.97,1128.75,5.48,8.0,194.61,1.02,41.86,182.96,2220.87,8353.33,2385.8,8070.92,2220.78,100.0,14.7,8.8894,9.3259,0.02,334,35.0027,0.84,100.0,98
168,2,20,450.63,557.2,1367.34,1125.5,5.48,8.0,194.35,1.02,41.9,183.09,2220.88,8349.07,2385.79,8066.13,2220.78,100.0,14.48,8.3471,9.33,0.02,334,35.002,0.84,100.0,98
169,2,21,445.32,549.55,1351.81,1123.92,3.91,5.72,139.03,1.02,42.0,131.03,2209.85,8320.06,2385.69,8084.96,2209.79,100.0,10.55,6.3181,9.3538,0.02,331,42.0026,0.8403,100.0,98
170,2,22,445.92,549.86,1351.07,1127.36,3.91,5.72,138.82,1.02,42.18,130.86,2209.87,8324.32,2385.71,8083.3,2209.79,100.0,10.5,6.1743,9.3864,0.02,330,42.0034,0.8412,100.0,98
171,2,23,449.76,556.38,1363.0,1122.57,5.48,8.0,194.39,1.02,41.89,183.07,2220.91,8351.12,2385.79,8066.97,2220.78,100.0,15.14,9.1039,9.3181,0.02,333,35.0033,0.84,100.0,98
172,2,24,492.05,608.01,1483.54,1251.16,9.35,13.66,335.58,1.08,44.49,314.86,2321.68,8719.46,2385.77,8062.89,2321.68,100.0,24.58,14.6453,9.2304,0.02,365,20.0042,0.7011,100.0,98
173,2,25,444.35,548.58,1349.95,1123.11,3.91,5.71,138.69,1.02,42.06,130.44,2209.73,8320.67,2385.67,8083.68,2209.79,100.0,10.5,6.3572,9.3814,0.02,330,42.0047,0.84,100.0,98
174,2,26,443.97,548.77,1357.98,1124.49,3.91,5.71,138.47,1.02,41.84,130.31,2209.85,8320.77,2385.7,8079.01,2209.79,100.0,10.71,6.3956,9.372,0.02,330,42.0054,0.84,100.0,98
175,2,27,463.22,537.48,1259.03,1042.3,7.05,9.02,175.91,0.94,36.82,164.66,1913.54,8011.98,2026.36,7872.29,1913.08,84.93,14.43,8.6447,10.8834,0.02,308,25.0018,0.6204,60.0,98
176,2,28,444.2,548.95,1354.55,1122.27,3.91,5.71,139.33,1.02,41.95,130.98,2209.78,8318.63,2385.61,8077.75,2209.79,100.0,10.58,6.2742,9.3602,0.02,330,42.0023,0.84,100.0,98
177,2,29,517.98,641.68,1589.37,1404.02,14.62,21.61,553.66,1.3,47.44,522.59,2385.7,9052.6,2385.68,8132.16,2385.61,100.0,39.07,23.4027,8.419,0.03,391,0.0011,0.0,100.0,98
178,2,30,444.54,549.13,1348.92,1125.41,3.91,5.72,138.46,1.02,42.23,130.7,2209.72,8319.91,2385.65,8075.49,2209.79,100.0,10.59,6.4271,9.3754,0.02,329,42.0009,0.84,100.0,98
179,2,31,491.21,607.28,1475.24,1254.8,9.35,13.66,335.16,1.08,44.24,315.18,2321.68,8726.98,2385.73,8058.47,2321.68,100.0,24.37,14.5978,9.1702,0.02,366,20.0012,0.7007,100.0,98
180,2,32,444.65,549.61,1353.65,1132.96,3.91,5.72,139.56,1.02,42.06,130.21,2209.84,8317.08,2385.77,8088.93,2209.79,100.0,10.45,6.2333,9.3464,0.02,331,42.0068,0.84,100.0,98
181,2,33,489.82,605.72,1481.31,1254.97,9.35,13.65,334.48,1.08,44.23,315.57,2321.62,8728.24,2385.73,8056.43,2321.68,100.0,24.58,14.7545,9.1938,0.02,364,20.004,0.7,100.0,98
182,2,34,518.03,641.83,1596.32,1400.68,14.62,21.61,553.52,1.3,47.51,521.57,2385.67,9054.16,2385.65,8132.07,2385.61,100.0,38.93,23.3849,8.4111,0.03,394,0.0024,0.0,100.0,98
183,2,35,516.45,639.99,1585.99,1408.35,14.62,21.61,552.89,1.3,47.56,521.62,2385.67,9053.99,2385.67,8142.16,2385.61,100.0,38.88,23.3273,8.4041,0.03,395,0.0029,0.0011,100.0,98
184,2,36,445.63,549.94,1352.86,1118.98,3.91,5.72,138.57,1.02,42.0,131.2,2209.86,8321.48,2385.74,8085.34,2209.79,100.0,10.59,6.3778,9.3349,0.02,331,41.9995,0.8404,100.0,98
185,2,37,489.59,605.31,1485.51,1252.07,9.35,13.66,334.65,1.07,44.47,315.21,2321.64,8726.45,2385.79,8061.89,2321.68,100.0,24.6,14.613,9.2243,0.02,366,20.0,0.7,100.0,98
186,2,38,490.09,606.81,1479.67,1246.12,9.35,13.65,334.53,1.08,44.12,315.58,2321.71,8723.58,2385.78,8058.04,2321.68,100.0,24.69,14.8878,9.2041,0.02,364,20.0013,0.7,100.0,98
187,2,39,489.1,604.71,1501.99,1305.27,10.52,15.49,394.53,1.26,45.43,371.86,2316.59,8781.54,2385.76,8128.7,2316.68,100.0,28.61,17.2325,8.6386,0.03,368,9.9992,0.25,100.0,98
188,2,40,448.7,555.03,1360.68,1130.51,5.48,8.0,195.03,1.02,42.07,183.37,2220.85,8341.76,2385.74,8061.28,2220.78,100.0,14.97,8.7863,9.312,0.02,333,35.0032,0.8413,100.0,98
189,2,41,446.54,551.09,1354.39,1125.43,3.91,5.71,138.72,1.02,42.06,130.43,2209.83,8318.16,2385.63,8082.98,2209.79,100.0,10.7,6.463,9.3573,0.02,332,42.0074,0.8411,100.0,98
190,2,42,443.71,547.72,1356.57,1126.28,3.91,5.71,138.58,1.02,41.98,130.49,2209.85,8321.63,2385.74,8090.71,2209.79,100.0,10.49,6.2099,9.3545,0.02,332,42.0067,0.8401,100.0,98
191,2,43,449.71,555.6,1369.91,1127.47,5.48,8.0,194.62,1.02,41.94,183.6,2220.79,8350.71,2385.77,8068.94,2220.78,100.0,14.6,8.8817,9.3183,0.02,333,35.0025,0.84,100.0,98
192,2,44,491.15,607.18,1485.6,1255.26,9.35,13.65,334.88,1.08,44.32,315.05,2321.72,8722.35,2385.73,8064.27,2321.68,100.0,24.57,14.8383,9.2276,0.02,364,20.0006,0.7,100.0,98
193,2,45,490.02,606.41,1481.4,1247.03,9.35,13.66,334.43,1.08,44.35,315.49,2321.69,8724.71,2385.75,8061.62,2321.68,100.0,24.58,14.7476,9.2257,0.02,364,20.0029,0.7006,100.0,98
194,2,46,519.19,643.19,1589.23,1407.15,14.62,21.61,554.41,1.3,47.38,522.03,2385.66,9048.49,2385.66,8136.67,2385.61,100.0,39.07,23.4786,8.4212,0.03,393,0.0023,0.0,100.0,98
195,2,47,449.27,555.56,1367.16,1135.66,5.48,8.0,194.26,1.02,41.82,183.59,2220.86,8352.52,2385.81,8064.78,2220.78,100.0,14.72,8.8247,9.35,0.02,333,35.0045,0.84,100.0,98
196,2,48,463.31,537.47,1258.35,1046.73,7.05,9.03,175.73,0.94,36.68,164.34,1913.55,8006.53,2026.34,7876.14,1913.08,84.93,14.3,8.5001,10.9116,0.02,308,25.0029,0.6208,60.0,98
197,2,49,519.49,643.29,1585.35,1402.92,14.62,21.61,553.55,1.3,47.38,522.31,2385.67,9055.87,2385.66,8133.75,2385.61,100.0,38.8,23.322,8.4112,0.03,391,0.0029,0.0005,100.0,98
198,2,50,520.83,644.64,1586.69,1401.9,14.62,21.61,554.59,1.3,47.46,521.9,2385.68,9055.87,2385.68,8140.81,2385.61,100.0,38.74,23.3306,8.4519,0.03,390,0.0,0.0019,100.0,98
199,2,51,520.01,644.15,1588.93,1412.61,14.62,21.61,553.88,1.3,47.47,521.83,2385.67,9049.93,2385.66,8138.93,2385.61,100.0,38.81,23.4147,8.419,0.03,393,0.0003,0.0002,100.0,98
200,2,52,462.17,536.44,1262.23,1050.24,7.05,9.03,175.92,0.94,36.66,164.91,1913.51,7997.93,2026.32,7871.56,1913.08,84.93,14.46,8.5804,10.8789,0.02,306,25.0035,0.6203,60.0,98
201,2,53,488.81,604.35,1500.77,1309.27,10.52,15.49,394.92,1.26,45.36,372.02,2316.62,8779.64,2385.69,8135.44,2316.68,100.0,28.57,17.1842,8.6691,0.03,370,9.9994,0.2519,100.0,98
202,2,54,463.64,538.18,1266.18,1051.72,7.05,9.03,175.2,0.94,36.7,164.42,1913.63,8005.05,2026.37,7871.91,1913.08,84.93,14.46,8.5891,10.8931,0.02,308,25.004,0.6206,60.0,98
203,2,55,491.85,608.36,1480.84,1249.16,9.35,13.66,334.73,1.08,44.07,315.15,2321.74,8729.5,2385.74,8063.55,2321.68,100.0,24.41,14.5003,9.1934,0.02,365,20.0007,0.7,100.0,98
204,2,56,489.69,605.3,1502.5,1304.95,10.52,15.49,394.82,1.26,45.62,371.91,2316.58,8782.83,2385.73,8131.4,2316.68,100.0,28.52,17.076,8.6256,0.03,366,10.0038,0.2501,100.0,98
205,2,57,489.57,605.84,1482.75,1250.44,9.35,13.66,335.06,1.07,44.25,315.03,2321.65,8722.87,2385.75,8060.57,2321.68,100.0,24.51,14.8267,9.212,0.02,365,20.0065,0.7018,100.0,98
206,2,58,444.98,550.37,1351.31,1120.88,3.91,5.71,139.04,1.02,42.02,130.29,2209.81,8321.52,2385.78,8083.96,2209.79,100.0,10.62,6.3218,9.3584,0.02,331,42.0046,0.8401,100.0,98
207,2,59,517.93,641.73,1586.64,1409.14,14.62,21.61,553.27,1.3,47.27,521.27,2385.7,9058.05,2385.75,8135.94,2385.61,100.0,38.68,23.3417,8.4161,0.03,392,0.0008,0.0009,100.0,98
208,2,60,491.47,608.17,1480.33,1257.4,9.35,13.66,334.39,1.08,44.38,314.9,2321.69,8717.41,2385.76,8058.98,2321.68,100.0,24.59,14.8742,9.2215,0.02,365,20.0072,0.7016,100.0,98
209,2,61,444.9,549.48,1351.54,1133.02,3.91,5.72,139.05,1.02,42.14,130.07,2209.82,8317.59,2385.75,8086.17,2209.79,100.0,10.6,6.3735,9.325,0.02,330,41.9985,0.8407,100.0,98
210,2,62,445.91,550.1,1355.89,1132.83,3.91,5.72,138.81,1.02,42.01,130.51,2209.86,8321.57,2385.8,8085.66,2209.79,100.0,10.93,6.4906,9.358,0.02,330,42.0041,0.84,100.0,98
211,2,63,449.76,555.8,1370.88,1128.91,5.48,8.0,195.39,1.02,41.84,182.41,2220.84,8351.29,2385.79,8068.58,2220.78,100.0,14.81,8.9247,9.3151,0.02,334,35.005,0.8411,100.0,98
212,2,64,463.33,537.07,1266.08,1045.82,7.05,9.02,175.05,0.94,36.76,163.94,1913.56,8006.84,2026.31,7878.4,1913.08,84.93,14.44,8.6202,10.897,0.02,306,25.0014,0.62,60.0,98
213,2,65,462.07,536.38,1267.17,1047.47,7.05,9.03,175.82,0.94,36.51,164.19,1913.49,8012.22,2026.36,7874.57,1913.08,84.93,14.33,8.6848,10.9374,0.02,306,24.9984,0.62,60.0,98
214,2,66,444.06,548.46,1355.51,1123.41,3.91,5.71,138.98,1.02,42.11,130.64,2209.8,8322.92,2385.73,8085.71,2209.79,100.0,10.79,6.4782,9.3345,0.02,331,42.0076,0.84,100.0,98
215,2,67,462.13,535.89,1264.09,1043.76,7.05,9.03,175.51,0.94,36.61,164.6,1913.58,8009.51,2026.37,7868.21,1913.08,84.93,14.25,8.566,10.9044,0.02,306,25.0034,0.6219,60.0,98
216,2,68,491.17,607.41,1488.31,1257.8,9.35,13.66,334.52,1.08,44.21,315.12,2321.68,8729.84,2385.76,8059.02,2321.68,100.0,24.56,14.7047,9.2456,0.02,363,20.007,0.7,100.0,98
217,2,69,462.92,537.57,1262.79,1046.38,7.05,9.03,175.8,0.94,36.84,164.77,1913.52,8010.84,2026.29,7869.98,1913.08,84.93,14.29,8.5593,10.9357,0.02,307,24.9993,0.62,60.0,98
218,2,70,464.8,538.96,1259.12,1051.53,7.05,9.03,175.61,0.94,36.8,164.73,1913.53,8004.89,2026.31,7867.82,1913.08,84.93,14.38,8.5372,10.9207,0.02,307,25.0032,0.62,60.0,98
219,2,71,444.96,549.4,1354.13,1122.35,3.91,5.71,138.99,1.02,41.81,131.31,2209.85,8326.31,2385.75,8082.95,2209.79,100.0,10.85,6.4866,9.3448,0.02,332,41.9993,0.8417,100.0,98
220,2,72,490.23,606.5,1483.78,1247.68,9.35,13.66,334.74,1.08,44.3,314.67,2321.73,8714.64,2385.74,8063.25,2321.68,100.0,24.52,14.7277,9.2166,0.02,365,19.9988,0.7,100.0,98
221,2,73,518.32,641.89,1593.93,1402.79,14.62,21.61,554.48,1.3,47.46,521.9,2385.71,9060.17,2385.69,8140.12,2385.61,100.0,38.61,23.1912,8.4353,0.03,392,0.0018,0.0007,100.0,98
222,2,74,490.73,606.85,1488.34,1250.38,9.35,13.66,334.6,1.08,44.17,314.71,2321.73,8724.36,2385.76,8064.31,2321.68,100.0,24.46,14.6829,9.2363,0.02,364,20.0053,0.7,100.0,98
223,2,75,449.92,555.63,1363.19,1131.13,5.48,8.0,193.9,1.02,41.95,183.75,2220.82,8351.35,2385.78,8067.11,2220.78,100.0,14.95,8.8585,9.3663,0.02,333,35.0013,0.84,100.0,98
224,2,76,489.65,605.58,1481.63,1247.33,9.35,13.66,334.83,1.08,44.41,315.24,2321.66,8719.48,2385.69,8060.45,2321.68,100.0,24.44,14.7045,9.2023,0.02,365,20.0002,0.7,100.0,98
225,2,77,489.11,604.31,1505.7,1308.38,10.52,15.49,394.64,1.26,45.23,371.44,2316.57,8781.15,2385.69,8132.39,2316.68,100.0,28.86,17.2205,8.6734,0.03,369,10.0047,0.2516,100.0,98
226,2,78,491.35,607.48,1491.35,1253.61,9.35,13.66,334.76,1.08,44.34,315.42,2321.74,8726.4,2385.77,8060.98,2321.68,100.0,24.35,14.5536,9.2138,0.02,364,20.0034,0.702,100.0,98
227,2,79,518.9,642.83,1592.23,1403.7,14.62,21.61,553.67,1.3,47.42,521.95,2385.6,9063.82,2385.68,8132.31,2385.61,100.0,38.88,23.2265,8.4228,0.03,393,0.0021,0.0017,100.0,98
228,2,80,518.07,642.38,1586.32,1408.97,14.62,21.61,553.68,1.3,47.37,521.49,2385.66,9064.96,2385.68,8138.96,2385.61,100.0,38.88,23.2514,8.4291,0.03,393,0.0003,0.0002,100.0,98
229,2,81,444.76,549.68,1355.13,1126.5,3.91,5.72,139.01,1.02,42.03,130.51,2209.84,8326.15,2385.79,8088.33,2209.79,100.0,10.58,6.4098,9.3328,0.02,332,42.0051,0.84,100.0,98
230,2,82,487.63,603.62,1496.99,1310.04,10.52,15.49,394.68,1.26,45.52,371.29,2316.61,8777.42,2385.71,8130.19,2316.68,100.0,28.46,17.0849,8.6366,0.03,369,10.0046,0.2508,100.0,98
231,2,83,448.95,555.29,1362.46,1126.66,5.48,8.0,194.21,1.02,42.01,182.91,2220.92,8350.27,2385.77,8066.45,2220.78,100.0,14.78,8.8239,9.3204,0.02,335,35.0035,0.842,100.0,98
232,2,84,462.0,536.1,1255.15,1050.37,7.05,9.03,175.55,0.94,36.83,164.31,1913.54,8014.44,2026.27,7875.52,1913.08,84.93,14.26,8.5945,10.9288,0.02,305,25.0067,0.62,60.0,98
233,2,85,491.61,607.96,1484.76,1253.91,9.35,13.66,334.71,1.08,44.3,315.42,2321.71,8724.52,2385.78,8063.14,2321.68,100.0,24.57,14.791,9.2154,0.02,365,20.0022,0.7,100.0,98
234,2,86,517.51,641.08,1590.66,1404.87,14.62,21.61,553.18,1.3,47.36,521.89,2385.73,9053.25,2385.67,8137.65,2385.61,100.0,39.01,23.4869,8.4361,0.03,392,0.0004,0.0,100.0,98
235,2,87,445.78,550.09,1355.0,1124.65,3.91,5.72,139.04,1.02,42.14,131.12,2209.8,8327.63,2385.73,8080.35,2209.79,100.0,10.65,6.3821,9.3625,0.02,332,42.0024,0.84,100.0,98
236,2,88,464.03,538.54,1267.39,1056.32,7.05,9.03,176.96,0.94,36.75,164.65,1913.55,8006.5,2026.35,7876.23,1913.08,84.93,14.42,8.8463,10.8993,0.02,307,24.9994,0.62,60.0,98
237,2,89,460.47,534.14,1261.07,1052.25,7.05,9.03,175.59,0.94,36.75,164.53,1913.62,8014.92,2026.39,7873.29,1913.08,84.93,14.14,8.3057,10.873,0.02,308,24.9997,0.62,60.0,98
238,2,90,445.43,550.27,1352.88,1123.48,3.91,5.71,138.94,1.02,42.0,130.5,2209.87,8328.17,2385.77,8082.79,2209.79,100.0,10.86,6.5696,9.3298,0.02,332,42.0041,0.8402,100.0,98
239,2,91,463.22,537.14,1263.0,1055.32,7.05,9.03,174.75,0.94,36.66,164.8,1913.61,8006.06,2026.42,7868.6,1913.08,84.93,14.15,8.4771,10.9147,0.02,307,25.0017,0.62,60.0,98
240,2,92,444.36,548.75,1357.8,1130.37,3.91,5.72,138.88,1.02,42.02,130.5,2209.84,8326.24,2385.79,8085.54,2209.79,100.0,10.7,6.4696,9.3758,0.02,331,42.0006,0.84,100.0,98
241,2,93,488.65,604.34,1496.54,1314.99,10.52,15.5,394.52,1.26,45.37,371.58,2316.65,8778.33,2385.76,8129.99,2316.68,100.0,28.67,17.2003,8.6564,0.03,369,10.0018,0.25,100.0,98
242,2,94,444.87,549.55,1349.52,1123.82,3.91,5.72,138.61,1.02,42.05,130.37,2209.85,8315.81,2385.73,8085.01,2209.79,100.0,10.51,6.3022,9.3712,0.02,331,42.0001,0.8405,100.0,98
243,2,95,488.75,604.42,1503.95,1307.11,10.52,15.49,394.61,1.26,45.41,371.05,2316.61,8778.19,2385.75,8132.01,2316.68,100.0,28.7,17.1821,8.6566,0.03,370,10.0019,0.2512,100.0,98
244,2,96,462.23,536.25,1266.38,1049.32,7.05,9.03,175.06,0.94,36.75,164.79,1913.53,8013.64,2026.37,7876.06,1913.08,84.93,14.34,8.5115,10.9254,0.02,307,25.0051,0.62,60.0,98
